stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:Quay:26471:,,Añorga-Donostia,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.291369,-1.99439,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2647:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26472:,,Añorga-Donostia,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.291369,-1.99439,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2647:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2648:,,Intxaurrondo-Donostia,,Plaza Sagastieder / Donostia-San Sebastián,43.314918,-1.954765,ES:Euskotren:Zone:42:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26480:,,Intxaurrondo-Donostia,,Plaza Sagastieder / Donostia-San Sebastián,43.314918,-1.954765,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2648:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26481:,,Intxaurrondo-Donostia,,Plaza Sagastieder / Donostia-San Sebastián,43.314918,-1.954765,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2648:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26482:,,Intxaurrondo-Donostia,,Plaza Sagastieder / Donostia-San Sebastián,43.314918,-1.954765,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2648:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2649:,,Ficoba-Irun,,Avda. de Iparralde / Irun,43.349479,-1.786391,ES:Euskotren:Zone:43:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26490:,,Ficoba-Irun,,Avda. de Iparralde / Irun,43.349479,-1.786391,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2649:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26491:,,Ficoba-Irun,,Avda. de Iparralde / Irun,43.349479,-1.786391,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2649:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26492:,,Ficoba-Irun,,Avda. de Iparralde / Irun,43.349479,-1.786391,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2649:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2650:,,Mendaro,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252268,-2.388089,ES:Euskotren:Zone:40:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26500:,,Mendaro,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252268,-2.388089,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2650:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26501:,,Mendaro,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252268,-2.388089,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2650:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26502:,,Mendaro,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252268,-2.388089,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2650:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26503:,,Mendaro,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252268,-2.388089,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2650:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2651:,,Errekalde-Donostia,,Autovía del Norte / Donostia-San Sebastián,43.278965,-2.006861,ES:Euskotren:Zone:42:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26510:,,Errekalde-Donostia,,Autovía del Norte / Donostia-San Sebastián,43.278965,-2.006861,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2651:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26511:,,Errekalde-Donostia,,Autovía del Norte / Donostia-San Sebastián,43.278965,-2.006861,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2651:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26512:,,Errekalde-Donostia,,Autovía del Norte / Donostia-San Sebastián,43.278965,-2.006861,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2651:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2652:,,Lekunbiz-Zamudio,,"Barrio de San Antolín, 27 / Zamudio",43.287475,-2.87667,ES:Euskotren:Zone:2:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26520:,,Lekunbiz-Zamudio,,"Barrio de San Antolín, 27 / Zamudio",43.287475,-2.87667,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2652:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26521:,,Lekunbiz-Zamudio,,"Barrio de San Antolín, 27 / Zamudio",43.287475,-2.87667,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2652:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2653:,,Usurbil,,"Calle de Erribera, 25 / Usurbil",43.268642,-2.053019,ES:Euskotren:Zone:42:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26530:,,Usurbil,,"Calle de Erribera, 25 / Usurbil",43.268642,-2.053019,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2653:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26531:,,Usurbil,,"Calle de Erribera, 25 / Usurbil",43.268642,-2.053019,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2653:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26532:,,Usurbil,,"Calle de Erribera, 25 / Usurbil",43.268642,-2.053019,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2653:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2654:,,Gaintxurizketa-Lezo,,Carretera Madrid-Irún / Lezo,43.326705,-1.857721,ES:Euskotren:Zone:42:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26540:,,Gaintxurizketa-Lezo,,Carretera Madrid-Irún / Lezo,43.326705,-1.857721,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2654:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26541:,,Gaintxurizketa-Lezo,,Carretera Madrid-Irún / Lezo,43.326705,-1.857721,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2654:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26542:,,Gaintxurizketa-Lezo,,Carretera Madrid-Irún / Lezo,43.326705,-1.857721,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2654:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2655:,,Zaldibar,,"Barrio de Okango, 31 / Zaldibar",43.169738,-2.552209,ES:Euskotren:Zone:7:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26550:,,Zaldibar,,"Barrio de Okango, 31 / Zaldibar",43.169738,-2.552209,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2655:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26551:,,Zaldibar,,"Barrio de Okango, 31 / Zaldibar",43.169738,-2.552209,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2655:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2656:,,Ardantza-Eibar,,Plaza Untzaga / Eibar,43.184564,-2.47457,ES:Euskotren:Zone:40:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26560:,,Ardantza-Eibar,,Plaza Untzaga / Eibar,43.184564,-2.47457,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2656:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26561:,,Ardantza-Eibar,,Plaza Untzaga / Eibar,43.184564,-2.47457,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2656:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26562:,,Ardantza-Eibar,,Plaza Untzaga / Eibar,43.184564,-2.47457,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2656:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2657:,,Zugaztieta-Muxika,,"Barrio de Zugastieta, 25 / Muxika",43.252053,-2.692753,ES:Euskotren:Zone:8:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26570:,,Zugaztieta-Muxika,,"Barrio de Zugastieta, 25 / Muxika",43.252053,-2.692753,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2657:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26571:,,Zugaztieta-Muxika,,"Barrio de Zugastieta, 25 / Muxika",43.252053,-2.692753,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2657:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26572:,,Zugaztieta-Muxika,,"Barrio de Zugastieta, 25 / Muxika",43.252053,-2.692753,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2657:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2658:,,Toletxegain-Elgoibar,,"Av de Pedro Muguruza, 6-8 / Elgoibar",43.217761,-2.408572,ES:Euskotren:Zone:40:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26580:,,Toletxegain-Elgoibar,,"Av de Pedro Muguruza, 6-8 / Elgoibar",43.217761,-2.408572,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2658:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26581:,,Toletxegain-Elgoibar,,"Av de Pedro Muguruza, 6-8 / Elgoibar",43.217761,-2.408572,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2658:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2660:,,San Kristobal-Busturia,,"Barrio de Altamira, 9 / Busturia",43.36774,-2.690231,ES:Euskotren:Zone:8:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26600:,,San Kristobal-Busturia,,"Barrio de Altamira, 9 / Busturia",43.36774,-2.690231,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2660:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26601:,,San Kristobal-Busturia,,"Barrio de Altamira, 9 / Busturia",43.36774,-2.690231,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2660:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2661:,,Usansolo-Galdakao,,"Calle de Oletxe, 48 / Galdakao",43.217729,-2.821741,ES:Euskotren:Zone:4:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26610:,,Usansolo-Galdakao,,"Calle de Oletxe, 48 / Galdakao",43.217729,-2.821741,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2661:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26611:,,Usansolo-Galdakao,,"Calle de Oletxe, 48 / Galdakao",43.217729,-2.821741,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2661:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26612:,,Usansolo-Galdakao,,"Calle de Oletxe, 48 / Galdakao",43.217729,-2.821741,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2661:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2663:,,Otxarkoaga-Bilbao,,Avda. Pau Casals / Bilbao,43.258567,-2.897474,ES:Euskotren:Zone:3:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26630:,,Otxarkoaga-Bilbao,,Avda. Pau Casals / Bilbao,43.258567,-2.897474,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2663:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26631:,,Otxarkoaga-Bilbao,,Avda. Pau Casals / Bilbao,43.258567,-2.897474,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2663:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26632:,,Otxarkoaga-Bilbao,,Avda. Pau Casals / Bilbao,43.258567,-2.897474,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2663:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2664:,,Zarautz,,"Calle de Lapurdi, 2, bajo / Zarautz",43.284187,-2.170854,ES:Euskotren:Zone:41:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26640:,,Zarautz,,"Calle de Lapurdi, 2, bajo / Zarautz",43.284187,-2.170854,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2664:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26641:,,Zarautz,,"Calle de Lapurdi, 2, bajo / Zarautz",43.284187,-2.170854,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2664:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26642:,,Zarautz,,"Calle de Lapurdi, 2, bajo / Zarautz",43.284187,-2.170854,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2664:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2665:,,Errenteria,,"Avda. Pablo Iglesias, 16 / Errenteria",43.311197,-1.899344,ES:Euskotren:Zone:42:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26650:,,Errenteria,,"Avda. Pablo Iglesias, 16 / Errenteria",43.311197,-1.899344,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2665:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26651:,,Errenteria,,"Avda. Pablo Iglesias, 16 / Errenteria",43.311197,-1.899344,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2665:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26652:,,Errenteria,,"Avda. Pablo Iglesias, 16 / Errenteria",43.311197,-1.899344,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2665:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2666:,,Ermua,,"Calle Izelaieta, 21 / Ermua",43.184656,-2.501242,ES:Euskotren:Zone:40:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26660:,,Ermua,,"Calle Izelaieta, 21 / Ermua",43.184656,-2.501242,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2666:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26661:,,Ermua,,"Calle Izelaieta, 21 / Ermua",43.184656,-2.501242,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2666:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2667:,,Pasaia,,"Zumalakarregi kalea, 8 / Pasaia",43.318176,-1.917845,ES:Euskotren:Zone:42:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26670:,,Pasaia,,"Zumalakarregi kalea, 8 / Pasaia",43.318176,-1.917845,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2667:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26671:,,Pasaia,,"Zumalakarregi kalea, 8 / Pasaia",43.318176,-1.917845,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2667:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26672:,,Pasaia,,"Zumalakarregi kalea, 8 / Pasaia",43.318176,-1.917845,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2667:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2669:,,Hegoalde,,Plaza de las Hebillas / Vitoria-Gasteiz,42.838825,-2.666329,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26690:,,Hegoalde,,Plaza de las Hebillas / Vitoria-Gasteiz,42.838825,-2.666329,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2669:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26691:,,Hegoalde,,Plaza de las Hebillas / Vitoria-Gasteiz,42.838825,-2.666329,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2669:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26692:,,Hegoalde,,Plaza de las Hebillas / Vitoria-Gasteiz,42.838825,-2.666329,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2669:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2670:,,Florida,,"C/Florida, 76 / Vitoria-Gasteiz",42.842071,-2.665088,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26700:,,Florida,,"C/Florida, 76 / Vitoria-Gasteiz",42.842071,-2.665088,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2670:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26701:,,Florida,,"C/Florida, 76 / Vitoria-Gasteiz",42.842071,-2.665088,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2670:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26702:,,Florida,,"C/Florida, 76 / Vitoria-Gasteiz",42.842071,-2.665088,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2670:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2671:,,Unibertsitatea,,"C/ Martinez Aragón, 13 / Vitoria-Gasteiz",42.837364,-2.67243,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26710:,,Unibertsitatea,,"C/ Martinez Aragón, 13 / Vitoria-Gasteiz",42.837364,-2.67243,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2671:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26711:,,Unibertsitatea,,"C/ Martinez Aragón, 13 / Vitoria-Gasteiz",42.837364,-2.67243,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2671:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26712:,,Unibertsitatea,,"C/ Martinez Aragón, 13 / Vitoria-Gasteiz",42.837364,-2.67243,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2671:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2673:,,Abusu,,,43.245503,-2.915783,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26730:,,Abusu,,,43.245503,-2.915783,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:2673:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26731:,,Abusu,,,43.245503,-2.915783,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:2673:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26732:,,Abusu,,,43.245503,-2.915783,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:2673:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2674:,,Bolueta,,"48004 Bilbao, Vizcaya / Bilbao",43.247252,-2.904919,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26740:,,Bolueta,,"48004 Bilbao, Vizcaya / Bilbao",43.247252,-2.904919,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:2674:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26741:,,Bolueta,,"48004 Bilbao, Vizcaya / Bilbao",43.247252,-2.904919,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:2674:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26742:,,Bolueta,,"48004 Bilbao, Vizcaya / Bilbao",43.247252,-2.904919,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:2674:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2675:,,Salburua,,"Avenida 8 de Marzo, 17 / Vitoria-Gasteiz",42.854489,-2.651874,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26750:,,Salburua,,"Avenida 8 de Marzo, 17 / Vitoria-Gasteiz",42.854489,-2.651874,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2675:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26751:,,Salburua,,"Avenida 8 de Marzo, 17 / Vitoria-Gasteiz",42.854489,-2.651874,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2675:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26752:,,Salburua,,"Avenida 8 de Marzo, 17 / Vitoria-Gasteiz",42.854489,-2.651874,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2675:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2676:,,La Unión,,"Av. Salburua, 8 / Vitoria-Gasteiz",42.849156,-2.650589,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26760:,,La Unión,,"Av. Salburua, 8 / Vitoria-Gasteiz",42.849156,-2.650589,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2676:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26761:,,La Unión,,"Av. Salburua, 8 / Vitoria-Gasteiz",42.849156,-2.650589,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2676:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26762:,,La Unión,,"Av. Salburua, 8 / Vitoria-Gasteiz",42.849156,-2.650589,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2676:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2677:,,Santa Luzia,,"Calle Florida, 38 / Vitoria-Gasteiz",42.841606,-2.658713,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26770:,,Santa Luzia,,"Calle Florida, 38 / Vitoria-Gasteiz",42.841606,-2.658713,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2677:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26771:,,Santa Luzia,,"Calle Florida, 38 / Vitoria-Gasteiz",42.841606,-2.658713,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2677:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26772:,,Santa Luzia,,"Calle Florida, 38 / Vitoria-Gasteiz",42.841606,-2.658713,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2677:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2678:,,Iliada,,"Paseo de la Iliada, 2 / Vitoria-Gasteiz",42.843377,-2.651488,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26780:,,Iliada,,"Paseo de la Iliada, 2 / Vitoria-Gasteiz",42.843377,-2.651488,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2678:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26781:,,Iliada,,"Paseo de la Iliada, 2 / Vitoria-Gasteiz",42.843377,-2.651488,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2678:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26782:,,Iliada,,"Paseo de la Iliada, 2 / Vitoria-Gasteiz",42.843377,-2.651488,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2678:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2679:,,Nikosia,,"Av. Salburua, 34 / Vitoria-Gasteiz",42.845215,-2.649645,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26790:,,Nikosia,,"Av. Salburua, 34 / Vitoria-Gasteiz",42.845215,-2.649645,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:2679:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26791:,,Nikosia,,"Av. Salburua, 34 / Vitoria-Gasteiz",42.845215,-2.649645,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2679:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26792:,,Nikosia,,"Av. Salburua, 34 / Vitoria-Gasteiz",42.845215,-2.649645,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:2679:,,0,ES:Euskotren:Level:1:,
