Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
7658,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.9053882504172168,43.29025147591379,-2.033693,43.256347
8146,Urola Kosta       ,Donostialdea,Zarautz,Errenteria,Coche conductor,08:00,22,Zarautz,1,2,1,Hogar de una persona,1,5,1,1,2021,23777.3,2,-2.175764110084679,43.28685355951401,-2.033693,43.256347
796,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azpeitia,Coche conductor,08:00,23,Azkoitia,1,2,1,2 adultos,2,5,1,1,2021,24605.91,3,-2.308394969236915,43.170034346884194,-2.033693,43.256347
6414,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,2,5,1,1,2021,24932.11,3,-1.96971876243533,43.32350491465426,-2.033693,43.256347
9521,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,23,Irun,1,2,2,Hogar de una persona,2,4,1,1,2021,23875.96,3,-1.828606410151933,43.318696211438,-2.033693,43.256347
9923,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,22575.620000000003,1,-1.9386477019494357,43.312993466153216,-2.033693,43.256347
2796,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,2,2021,23878.16,2,-2.073188826934584,43.13761868098656,-2.033693,43.256347
4411,Debabarrena,Tolosaldea,Elgoibar,Tolosa,Coche pasajero,08:00,21,Eibar,2,2,1,Otros hogares sin niños,1,3,1,2,2021,20608.045,1,-2.4075087978745,43.21896335336569,-2.033693,43.256347
6598,Goierri                              ,Goierri                              ,Zumarraga,Zumarraga,Andando,08:00,22,Zumarraga,1,2,1,2 adultos,2,7,1,2,2021,20053.1,1,-2.3156388320441783,43.083678406628174,-2.033693,43.256347
4936,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,6,1,1,2021,25438.709999999995,3,-1.8326429669019788,43.345786773684914,-2.033693,43.256347
6409,Debagoiena,Urola Kosta       ,Arrasate/Mondragon,Zarautz,Coche conductor,08:00,22,Zarautz,1,2,1,2 adultos,1,4,1,1,2021,23730.92,2,-2.493076910791085,43.06146124719824,-2.033693,43.256347
3667,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,08:00,23,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,5,1,2,2021,22930.57,2,-2.030191580290281,43.311315290768114,-2.033693,43.256347
7923,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,2,3,1,1,2021,18822.675,1,-1.9819058560404457,43.31191803026013,-2.033693,43.256347
10001,Donostialdea,Debagoiena,Usurbil,Bergara,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.0507274206899906,43.26946157065241,-2.033693,43.256347
738,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,08:00,22,Zarautz,1,2,1,Hogar de una persona,1,5,1,1,2021,26707.91,4,-2.1757199481769174,43.28592450240361,-2.033693,43.256347
9934,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,99,Donostia/San Sebastian,2,1,1,Otros hogares con niños,1,5,1,2,2021,28013.81,4,-1.981104823238188,43.323363323230616,-2.033693,43.256347
9487,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,2,4,3,Otros hogares con niños,2,3,1,2,2021,24120.435,2,-1.9569287618203255,43.32005361466026,-2.033693,43.256347
1333,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,25646.66,4,-1.9242968571421128,43.32540728929872,-2.033693,43.256347
8091,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,99,Andoain,2,2,1,1 adulto con niño(s),2,5,1,1,2021,21555.820000000003,1,-1.8016006530242352,43.34628606300388,-2.033693,43.256347
5783,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,29172.56,4,-1.9646165661928567,43.32236304532368,-2.033693,43.256347
2103,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-2.0181907409334965,43.26557969341644,-2.033693,43.256347
331,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,08:00,22,Hondarribia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25793.16,3,-1.8301115415885243,43.335437658546354,-2.033693,43.256347
307,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,2,2021,21665.65,1,-1.9710489604727155,43.29438029425098,-2.033693,43.256347
5893,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,4,2,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.985201573776853,43.32247443271411,-2.033693,43.256347
9050,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,08:00,23,Elgoibar,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22158.57,1,-2.4104201078452547,43.21473390402607,-2.033693,43.256347
10666,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27578.01,4,-2.004148102358416,43.263398215679175,-2.033693,43.256347
1347,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Coche conductor,08:00,23,Zumaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,24860.36,3,-2.258141938211828,43.29694581270619,-2.033693,43.256347
8080,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,08:00,22,Beasain,2,2,1,Otros hogares sin niños,2,6,1,1,2021,23622.96,2,-2.2097302614678545,43.056105268648906,-2.033693,43.256347
838,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,22716.05,2,-2.028054950237666,43.31694769763435,-2.033693,43.256347
1346,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,1,-1.9458767292769856,43.31658378780703,-2.033693,43.256347
10386,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,08:00,99,Errenteria,2,3,2,Otros hogares con niños,2,5,1,1,2021,25547.31,3,-1.9612187487106,43.322988733431394,-2.033693,43.256347
6091,Debagoiena,Debagoiena,Arrasate/Mondragon,Oñati,Coche conductor,08:00,22,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23683.36,2,-2.4768562704420582,43.06864785207375,-2.033693,43.256347
4730,Urola Kosta       ,Debabarrena,Zumaia,Deba,EUSKOTREN,08:00,22,Zumaia,2,1,1,Otros hogares sin niños,2,4,1,2,2021,20947.300000000003,1,-2.257013409138489,43.293727947018446,-2.033693,43.256347
9419,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,22282.97,1,-2.073014328528024,43.14010849376636,-2.033693,43.256347
9097,Donostialdea,Donostialdea,Lezo,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.8973616435133267,43.32250929717228,-2.033693,43.256347
829,Debagoiena,Bidasoa,Arrasate/Mondragon,Irun,Coche conductor,08:00,99,Irun,2,3,2,Otros hogares con niños,1,4,1,1,2021,22104.47,1,-2.494235130696215,43.061361967948585,-2.033693,43.256347
42,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,2,2,2,Otros hogares con niños,2,4,1,1,2021,23437.51,2,-1.943973625094303,43.320478672488655,-2.033693,43.256347
3969,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,6,1,1,2021,24830.67,3,-1.9736217398230125,43.322042472255646,-2.033693,43.256347
6317,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:00,21,Lezo,1,2,1,2 adultos,2,3,1,1,2021,19166.125,1,-1.7729592400214065,43.34101982389437,-2.033693,43.256347
3957,Bidasoa,Bidasoa,Irun,Irun,Andando,08:00,22,Irun,2,3,1,2 adultos con niño(s),2,4,1,1,2021,21293.62,1,-1.7973917270543949,43.34067836288241,-2.033693,43.256347
3826,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares sin niños,1,3,1,1,2021,24570.385,3,-2.4659248079568865,43.186910606693,-2.033693,43.256347
7327,Donostialdea,Debagoiena,Donostia/San Sebastian,Oñati,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-1.968061283454805,43.30788432567754,-2.033693,43.256347
5934,Goierri                              ,Goierri                              ,Legazpi,Zumarraga,Coche conductor,08:00,22,Legazpi,1,2,1,Hogar de una persona,2,4,1,1,2021,22589.37,1,-2.340234054150708,43.0583148887502,-2.033693,43.256347
8047,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,21,Donostia/San Sebastian,2,2,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.989409220972023,43.30243736464403,-2.033693,43.256347
1689,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,25423.61,3,-1.960303959883238,43.320829252300456,-2.033693,43.256347
5335,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.866321231424132,43.291816841067245,-2.033693,43.256347
2091,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,22,Irun,2,3,2,Otros hogares con niños,1,5,1,1,2021,24926.36,3,-1.806711412156765,43.34425340120611,-2.033693,43.256347
327,Donostialdea,Bidasoa,Urnieta,Irun,Coche conductor,08:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.990728802168504,43.251142460789104,-2.033693,43.256347
5774,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.1743171100916068,43.28531397718465,-2.033693,43.256347
10106,Debabarrena,Donostialdea,Mutriku,Donostia/San Sebastian,Coche conductor,08:00,22,Mutriku,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26437.11,3,-2.3860808810392733,43.30698672740285,-2.033693,43.256347
10379,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,4,3,Otros hogares con niños,1,5,1,1,2021,28013.81,4,-1.9708324106646729,43.3052312924588,-2.033693,43.256347
2389,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,99,Donostia/San Sebastian,2,3,1,1 adulto con niño(s),1,5,1,1,2021,23855.120000000003,2,-1.95374403804534,43.31601146808962,-2.033693,43.256347
8928,Debagoiena,Goierri                              ,Arrasate/Mondragon,Zumarraga,Coche conductor,08:00,22,Zumarraga,2,2,2,Otros hogares con niños,2,5,1,1,2021,20404.65,1,-2.4846808323618643,43.06822370221348,-2.033693,43.256347
10491,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche pasajero,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-1.9836626536895436,43.32143241495032,-2.033693,43.256347
1429,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,4,1,1,2021,22013.92,1,-1.939602933669886,43.319270072990754,-2.033693,43.256347
3449,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,08:00,22,Tolosa,1,2,1,2 adultos,2,4,1,2,2021,21288.650000000005,1,-2.0893310428294383,43.13089580949772,-2.033693,43.256347
8802,Bidasoa,Bidasoa,Irun,Irun,Andando,08:00,23,Irun,2,1,1,Otros hogares con niños,2,5,1,2,2021,20277.55,1,-1.795670690288153,43.33386266171716,-2.033693,43.256347
1986,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,4,1,1,2021,26401.96,4,-2.003621546155113,43.31345775809637,-2.033693,43.256347
5929,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Coche conductor,08:00,22,Azpeitia,1,3,1,2 adultos,1,4,1,1,2021,27415.06,4,-2.2444689133057856,43.15667775130896,-2.033693,43.256347
814,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,29172.56,4,-1.968098584240354,43.32312764919477,-2.033693,43.256347
10116,Donostialdea,Debagoiena,Usurbil,Bergara,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.0531563837301725,43.27312324498186,-2.033693,43.256347
8004,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,08:00,22,Elgoibar,1,2,1,2 adultos,2,6,1,1,2021,20893.9,1,-2.4114636146518778,43.21197935231919,-2.033693,43.256347
9179,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.982505927793464,43.317013074746434,-2.033693,43.256347
5577,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,08:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,23759.76,2,-1.8998961919647064,43.320771667541656,-2.033693,43.256347
2372,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:00,22,Irun,1,2,1,2 adultos,1,5,1,1,2021,22999.4,2,-1.809601635236293,43.33924536549772,-2.033693,43.256347
8933,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,99,Donostia/San Sebastian,1,2,1,Hogar de una persona,2,5,1,1,2021,22156.6,1,-1.965847417419793,43.31137367487583,-2.033693,43.256347
3482,Donostialdea,Donostialdea,Hernani,Hernani,Coche conductor,08:00,22,Hernani,2,3,1,Otros hogares sin niños,1,6,1,1,2021,23689.120000000003,2,-1.9867883196219576,43.27751742707805,-2.033693,43.256347
9032,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,1,1,2 adultos,2,4,1,2,2021,24441.16,3,-1.918865724087508,43.317028801589615,-2.033693,43.256347
958,Donostialdea,Donostialdea,Lasarte-Oria,Hernani,Coche conductor,08:00,22,Hernani,2,4,2,Otros hogares sin niños,1,3,1,1,2021,24429.985,2,-2.0203068624237632,43.2663963000106,-2.033693,43.256347
6891,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-2.004565778540398,43.26193495916811,-2.033693,43.256347
5624,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Urnieta,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25904.509999999995,3,-1.9886329483481564,43.252089068927,-2.033693,43.256347
10711,Donostialdea,Debabarrena,Hernani,Elgoibar,Coche conductor,08:00,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25238.16,3,-1.949124656279967,43.2513743112068,-2.033693,43.256347
10554,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,08:00,23,Irun,1,3,2,2 adultos,1,5,1,1,2021,28297.16,4,-2.0068014932138847,43.31894631754036,-2.033693,43.256347
3160,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,23,Irun,2,3,3,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.8003341701045206,43.36588014992704,-2.033693,43.256347
7254,Donostialdea,Urola Kosta       ,Hernani,Zarautz,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23648.77,2,-1.9826676287530889,43.27183553057291,-2.033693,43.256347
2302,Donostialdea,Bidasoa,Lezo,Irun,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,4,1,1,2021,23871.26,2,-1.856242857880097,43.33106663118335,-2.033693,43.256347
7469,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,08:00,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,25221.71,3,-1.867795489047945,43.28973700989712,-2.033693,43.256347
1321,Donostialdea,Donostialdea,Hernani,Lasarte-Oria,Coche conductor,08:00,22,Hernani,2,4,2,Otros hogares sin niños,1,3,1,1,2021,24429.985,3,-1.924173136568594,43.2234730100198,-2.033693,43.256347
172,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.903951955753714,43.31524567997791,-2.033693,43.256347
10034,Goierri                              ,Goierri                              ,Legazpi,Legazpi,Andando,08:00,22,Legazpi,2,4,2,Otros hogares sin niños,1,6,1,1,2021,27819.86,4,-2.335429302431585,43.04784325077373,-2.033693,43.256347
8447,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),1,5,1,1,2021,25450.31,3,-1.9524510243080155,43.320682762446,-2.033693,43.256347
4247,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,08:00,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,3,-1.8976644373881584,43.322891428871365,-2.033693,43.256347
5699,Goierri                              ,Goierri                              ,Ordizia,Ordizia,Coche conductor,08:00,22,Ordizia,2,4,1,2 adultos con niño(s),2,5,1,1,2021,26145.41,2,-2.1797249734312936,43.05337322485703,-2.033693,43.256347
4611,Urola Kosta       ,Donostialdea,Orio,Donostia/San Sebastian,Coche conductor,08:00,22,Orio,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25548.66,3,-2.122465100667412,43.27910686582981,-2.033693,43.256347
6899,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,08:00,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.8184729360179075,43.35377122266798,-2.033693,43.256347
4267,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Coche conductor,08:00,22,Azkoitia,1,2,1,2 adultos,1,5,1,1,2021,23393.5,2,-2.3108113936994825,43.17631150961952,-2.033693,43.256347
3211,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,08:00,22,Arrasate/Mondragon,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27768.709999999995,4,-2.489929264947812,43.06611915334444,-2.033693,43.256347
2754,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.7954957917858851,43.34040472922467,-2.033693,43.256347
4698,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,08:00,22,Errenteria,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.9022830416008485,43.3133251053933,-2.033693,43.256347
1117,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,08:00,22,Beasain,1,1,1,Hogar de una persona,2,6,1,2,2021,22589.22,1,-2.231214487829289,43.049872052247885,-2.033693,43.256347
7393,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,3,-1.8993092257851865,43.31340684487458,-2.033693,43.256347
2475,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,21927.8,1,-1.8000771583269173,43.341260012051,-2.033693,43.256347
8372,Urola Kosta       ,Urola Kosta       ,Zumaia,Azkoitia,Coche conductor,08:00,22,Azkoitia,2,3,1,2 adultos con niño(s),2,5,1,1,2021,20843.25,1,-2.2571129915423755,43.29213742660566,-2.033693,43.256347
4445,Goierri                              ,Goierri                              ,Legazpi,Beasain,Coche pasajero,08:00,22,Beasain,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22501.435,1,-2.336332839425931,43.05329673470712,-2.033693,43.256347
4573,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,08:00,22,Irun,2,3,3,2 adultos con niño(s),2,5,1,1,2021,25746.91,3,-1.8244228859390224,43.32438858691541,-2.033693,43.256347
4963,Donostialdea,Debabarrena,Donostia/San Sebastian,Elgoibar,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,26650.31,4,-2.035957759145532,43.30913109335539,-2.033693,43.256347
9841,Urola Kosta       ,Tolosaldea,Orio,Villabona,Coche conductor,08:00,22,Villabona,2,4,2,2 adultos con niño(s),1,5,1,1,2021,27611.11,4,-2.1262705699039546,43.27688376056954,-2.033693,43.256347
10330,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7862239956703607,43.34027816711908,-2.033693,43.256347
4221,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,08:00,22,Hondarribia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25793.16,3,-1.7965333218610076,43.36552029197109,-2.033693,43.256347
2457,Debagoiena,Debagoiena,Oñati,Bergara,Coche conductor,08:00,22,Oñati,1,2,1,Hogar de una persona,2,4,1,1,2021,22940.07,1,-2.410730094948154,43.03494577147415,-2.033693,43.256347
4917,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.991799239784865,43.30038451176394,-2.033693,43.256347
