Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
3430,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-1.9723035022414024,43.29380342982336,-2.033693,43.256347
10447,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Coche conductor,08:00,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,27889.61,4,-2.0097266544273014,43.27217370811351,-2.033693,43.256347
10207,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.77856532687436,43.33163055285949,-2.033693,43.256347
7631,Donostialdea,Donostialdea,Oiartzun,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.8715421799496557,43.31013255076677,-2.033693,43.256347
9560,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,2,-2.00596382586996,43.30804707900825,-2.033693,43.256347
5611,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,3,-1.8359762818336545,43.34086943638518,-2.033693,43.256347
7874,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Andando,08:00,22,Azpeitia,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27809.709999999995,4,-2.2396743262707144,43.16517996757594,-2.033693,43.256347
10054,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,1,1,2 adultos,1,4,1,2,2021,22493.0,1,-1.9529090982590265,43.31780308563172,-2.033693,43.256347
5937,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,29017.46,4,-2.0060429395230126,43.30357880328929,-2.033693,43.256347
10698,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,21,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,26787.11,4,-1.953916198165571,43.29370265158376,-2.033693,43.256347
10712,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,08:00,22,Bergara,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25546.36,2,-2.410315557565989,43.11262741244025,-2.033693,43.256347
8516,Donostialdea,Tolosaldea,Lasarte-Oria,Tolosa,Coche conductor,08:00,23,Lasarte-Oria,2,3,2,Otros hogares con niños,2,5,1,1,2021,25688.21,3,-2.008482457504601,43.2718120921812,-2.033693,43.256347
3851,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,4,1,2,2021,27790.76,4,-1.9914145674806305,43.2918902989266,-2.033693,43.256347
8885,Debabarrena,Debabarrena,Eibar,Eibar,EUSKOTREN,08:00,21,Eibar,2,3,1,2 adultos con niño(s),2,5,1,2,2021,26027.509999999995,3,-2.454593318349611,43.19495610080289,-2.033693,43.256347
2743,Bidasoa,Bidasoa,Irun,Irun,Autobús urbano,08:00,23,Irun,2,2,2,Otros hogares con niños,2,3,5,2,2021,14282.535,1,-1.7890163918832156,43.33402698559383,-2.033693,43.256347
9030,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,08:00,22,Bergara,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27913.51,4,-2.469125606458093,43.11240260545814,-2.033693,43.256347
7168,Bidasoa,Bidasoa,Irun,Irun,Andando,08:00,22,Irun,2,2,1,Otros hogares sin niños,1,4,1,2,2021,21366.35,1,-1.7907214140140464,43.33456167360097,-2.033693,43.256347
6052,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26453.209999999995,4,-2.472405576018288,43.18863982617467,-2.033693,43.256347
6249,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,1,3,1,1,2021,21047.745,1,-1.972415459955032,43.311540507682366,-2.033693,43.256347
5710,Debabarrena,Debabarrena,Elgoibar,Eibar,EUSKOTREN,08:00,22,Eibar,2,2,1,Otros hogares sin niños,1,3,1,2,2021,22203.235,1,-2.41587568863574,43.21388199337592,-2.033693,43.256347
8407,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,4,1,2,2021,27790.76,4,-1.9815153222688504,43.31396119490273,-2.033693,43.256347
7980,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,08:00,21,Bergara,2,3,1,Otros hogares sin niños,2,4,1,1,2021,26130.06,3,-2.4161657611331444,43.12062338099515,-2.033693,43.256347
8077,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,23,Donostia/San Sebastian,1,4,2,2 adultos,1,5,1,1,2021,29017.46,4,-1.975040755874242,43.28974807312376,-2.033693,43.256347
2134,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,08:00,99,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,2,2021,24269.22,3,-1.98424007960732,43.32412273991848,-2.033693,43.256347
5565,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,6,1,1,2021,25267.11,3,-1.9651412749375416,43.31044143170017,-2.033693,43.256347
9080,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,28637.91,4,-2.010775392423287,43.31351925247057,-2.033693,43.256347
514,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,5,1,1,2021,24525.76,3,-1.981622568356935,43.31449068874732,-2.033693,43.256347
6277,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-1.95898066736742,43.31420913301682,-2.033693,43.256347
7928,Urola Kosta       ,Urola Kosta       ,Zarautz,Orio,Coche conductor,08:00,21,Zarautz,2,3,2,Otros hogares con niños,1,4,1,1,2021,26689.61,4,-2.162173376588864,43.28663600411897,-2.033693,43.256347
1559,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,21,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,24441.16,3,-2.0004614377714667,43.31069004972028,-2.033693,43.256347
14,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27578.01,4,-2.017983071042704,43.25568226650111,-2.033693,43.256347
5767,Bidasoa,Urola Kosta       ,Irun,Zarautz,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.7832807551755383,43.33876363642696,-2.033693,43.256347
4166,Debagoiena,Debabarrena,Bergara,Eibar,Autobús interurbano,08:00,22,Bergara,1,1,1,2 adultos,2,5,1,1,2021,21729.6,1,-2.4163403115056648,43.121402407460224,-2.033693,43.256347
2292,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,99,Donostia/San Sebastian,2,1,1,2 adultos con niño(s),2,4,1,2,2021,22013.92,1,-1.9532236603489472,43.31650415207569,-2.033693,43.256347
2123,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,22,Eibar,2,3,1,Otros hogares sin niños,1,5,1,1,2021,28171.41,4,-2.465391141585572,43.18689396719011,-2.033693,43.256347
2454,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,08:00,22,Beasain,2,2,1,Otros hogares sin niños,1,6,1,1,2021,22792.3,1,-2.23423138263184,43.05527614719831,-2.033693,43.256347
8979,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Coche conductor,08:00,22,Azkoitia,2,1,1,Otros hogares sin niños,2,4,1,1,2021,20778.0,1,-2.313247577901011,43.176483083406616,-2.033693,43.256347
8438,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,23,Hondarribia,1,2,1,2 adultos,1,6,1,1,2021,24650.470000000005,2,-1.8085270613363331,43.36019273471318,-2.033693,43.256347
4981,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.9674471114555203,43.3238928311156,-2.033693,43.256347
10528,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,08:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,24375.785,3,-1.9770805851076925,43.32180214527049,-2.033693,43.256347
2434,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,2,Otros hogares con niños,1,5,1,1,2021,23303.17,2,-1.898836321658783,43.32041884689708,-2.033693,43.256347
235,Donostialdea,Donostialdea,Errenteria,Errenteria,Andando,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9110305338657805,43.3106335760348,-2.033693,43.256347
9654,Donostialdea,Debagoiena,Usurbil,Bergara,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.0457630560774067,43.27076687420903,-2.033693,43.256347
8339,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,08:00,99,Irun,1,2,1,Hogar de una persona,2,5,1,1,2021,26734.06,4,-1.8176058458073052,43.32986941369649,-2.033693,43.256347
10686,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,21,Donostia/San Sebastian,2,1,1,Otros hogares con niños,1,5,1,2,2021,24051.47,2,-2.0327053835210087,43.30805444481947,-2.033693,43.256347
1947,Urola Kosta       ,Donostialdea,Zarautz,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-2.176169598869645,43.28617905037575,-2.033693,43.256347
6108,Bidasoa,Bidasoa,Hondarribia,Irun,Andando,08:00,22,Hondarribia,2,3,2,Otros hogares sin niños,2,3,1,1,2021,22325.485,1,-1.7918911923833327,43.36212685958285,-2.033693,43.256347
8003,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-1.9322599647601155,43.3157325945525,-2.033693,43.256347
363,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,08:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.070366173859432,43.1515835257438,-2.033693,43.256347
1996,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,99,Errenteria,2,3,2,Otros hogares con niños,1,3,1,1,2021,21297.335,1,-1.9861973875914796,43.31299972123888,-2.033693,43.256347
8138,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,08:00,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.481921116526548,43.1841456126348,-2.033693,43.256347
7739,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.7993431420171064,43.375553136003816,-2.033693,43.256347
7102,Donostialdea,Tolosaldea,Donostia/San Sebastian,Tolosa,Coche conductor,08:00,22,Tolosa,1,2,1,Hogar de una persona,2,4,1,1,2021,24374.36,3,-1.990032656895259,43.29909161501146,-2.033693,43.256347
8287,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,6,1,1,2021,21395.3,1,-1.9526183962736343,43.3190909633795,-2.033693,43.256347
8042,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,23,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-2.0022277936239665,43.29099865628885,-2.033693,43.256347
683,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,23,Donostia/San Sebastian,2,1,1,2 adultos con niño(s),2,4,4,1,2021,10270.45,1,-1.984603312941148,43.32333890494365,-2.033693,43.256347
2947,Donostialdea,Donostialdea,Lezo,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,20912.65,1,-1.8594574839845333,43.32709111555832,-2.033693,43.256347
2614,Urola Kosta       ,Urola Kosta       ,Orio,Azpeitia,Coche conductor,08:00,21,Azpeitia,2,3,1,Otros hogares con niños,2,4,1,1,2021,25428.96,2,-2.1268590964797607,43.276939914003066,-2.033693,43.256347
3930,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,08:00,22,Elgoibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27839.11,4,-2.374779880989946,43.227757471653135,-2.033693,43.256347
7649,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,2,5,1,1,2021,22333.27,1,-2.0011393821409538,43.30943295127276,-2.033693,43.256347
2104,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,99,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,6,1,1,2021,24830.67,3,-2.009174963047482,43.29964517657991,-2.033693,43.256347
4364,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,99,Donostia/San Sebastian,2,1,1,Otros hogares con niños,1,5,1,2,2021,22716.05,2,-1.983339758791193,43.32325930118336,-2.033693,43.256347
778,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,1,1,Otros hogares con niños,2,4,1,2,2021,20506.9,1,-1.9669977079500127,43.31075181461581,-2.033693,43.256347
6668,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,99,Beasain,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25676.76,3,-1.9724207320914469,43.31776694504664,-2.033693,43.256347
4078,Donostialdea,Tolosaldea,Donostia/San Sebastian,Tolosa,RENFE,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,22575.620000000003,1,-1.9512049319412184,43.31775365856279,-2.033693,43.256347
5285,Bidasoa,Bidasoa,Irun,Irun,Andando,08:00,22,Irun,2,2,1,Otros hogares sin niños,1,4,1,2,2021,24296.96,3,-1.7912518787903653,43.34315438543782,-2.033693,43.256347
1551,Goierri                              ,Tolosaldea,Beasain,Tolosa,RENFE,08:00,22,Beasain,1,1,1,2 adultos,1,3,1,1,2021,19977.175000000003,1,-2.1971764069829542,43.047261754365074,-2.033693,43.256347
6758,Bidasoa,Tolosaldea,Hondarribia,Tolosa,Coche conductor,08:00,22,Hondarribia,1,2,1,1 adulto con niño(s),2,5,1,1,2021,22111.820000000003,1,-1.7995331658948577,43.36937902458253,-2.033693,43.256347
9686,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.8923072861144772,43.30811715073325,-2.033693,43.256347
2479,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Coche conductor,08:00,22,Azpeitia,1,2,1,2 adultos,1,6,1,1,2021,25895.06,3,-2.269420478890659,43.177659289828064,-2.033693,43.256347
1300,Donostialdea,Bidasoa,Errenteria,Hondarribia,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.9105730717767693,43.31530399917624,-2.033693,43.256347
5696,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,13135.685,1,-1.9096904403544903,43.3135983605506,-2.033693,43.256347
4594,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,5,1,1,2021,25646.66,3,-1.966243306568464,43.32682538207379,-2.033693,43.256347
956,Debabarrena,Debabarrena,Eibar,Eibar,Andando,08:00,21,Eibar,1,2,1,2 adultos,2,5,1,1,2021,24492.41,3,-2.471375280763219,43.1821409452606,-2.033693,43.256347
3694,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.9302292903648692,43.320005639339485,-2.033693,43.256347
5489,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.833221468814367,43.291676552072566,-2.033693,43.256347
1251,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-1.964465640982043,43.32550968337758,-2.033693,43.256347
1736,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,23764.46,2,-1.9562855469578115,43.31191727441684,-2.033693,43.256347
