Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
2726,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Hernani,1,2,1,2 adultos,2,4,1,1,2021,20930.450000000004,1,-1.9839069505964484,43.31660957546424,-2.033693,43.256347
7068,Donostialdea,Donostialdea,Pasaia,Lezo,Coche conductor,08:00,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,22571.37,2,-1.9176825600640524,43.31656272936013,-2.033693,43.256347
10094,Goierri                              ,Donostialdea,Beasain,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,4,1,1,2021,22439.62,1,-2.200503525227703,43.047786433913565,-2.033693,43.256347
2448,Debagoiena,Debagoiena,Oñati,Arrasate/Mondragon,Coche conductor,08:00,22,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26050.509999999995,3,-2.405178364620981,43.04020390738914,-2.033693,43.256347
4138,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Coche pasajero,08:00,22,Azpeitia,2,3,1,2 adultos con niño(s),2,4,1,2,2021,23233.41,2,-2.269420478890659,43.177659289828064,-2.033693,43.256347
3882,Debagoiena,Debagoiena,Aretxabaleta,Aretxabaleta,Andando,08:00,23,Aretxabaleta,1,2,1,2 adultos,2,5,1,1,2021,27095.06,3,-2.505627169431284,43.03763443812807,-2.033693,43.256347
7776,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:00,99,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-2.165700035033613,43.2860666554763,-2.033693,43.256347
2321,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.147572048459452,43.282259274054205,-2.033693,43.256347
7801,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Andando,08:00,22,Azpeitia,2,2,1,2 adultos con niño(s),2,5,1,1,2021,26091.509999999995,3,-2.2664322902741763,43.18033953428773,-2.033693,43.256347
10087,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Andando,08:00,22,Azkoitia,1,2,1,2 adultos,2,6,1,1,2021,22249.42,2,-2.2995896275476397,43.17929516541246,-2.033693,43.256347
4693,Donostialdea,Donostialdea,Andoain,Andoain,Andando,08:00,22,Andoain,2,3,1,Otros hogares con niños,1,5,1,1,2021,25065.56,3,-2.016616527635754,43.219361260904094,-2.033693,43.256347
8311,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,22013.92,1,-1.954802433556064,43.319306359824296,-2.033693,43.256347
8757,Bidasoa,Urola Kosta       ,Irun,Zarautz,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.802056000617636,43.34165973257959,-2.033693,43.256347
5211,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares sin niños,1,3,1,1,2021,24570.385,3,-2.476446619515143,43.21476199995017,-2.033693,43.256347
2721,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,25444.91,3,-1.97131311112777,43.31874418332615,-2.033693,43.256347
8107,Donostialdea,Bidasoa,Donostia/San Sebastian,Hondarribia,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,2,4,1,1,2021,23412.41,2,-1.9586708016643892,43.31891044799415,-2.033693,43.256347
7807,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,22845.97,2,-1.93965978572122,43.32161449456494,-2.033693,43.256347
5754,Donostialdea,Goierri                              ,Lasarte-Oria,Beasain,Coche conductor,08:00,99,Beasain,2,3,1,2 adultos con niño(s),2,5,1,1,2021,22363.37,1,-2.020935093585625,43.27139693186516,-2.033693,43.256347
10468,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,08:00,22,Bergara,1,2,1,2 adultos,2,5,1,1,2021,23065.020000000004,1,-2.4585983398088858,43.13319898168374,-2.033693,43.256347
841,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,99,Donostia/San Sebastian,2,1,1,2 adultos con niño(s),2,4,1,2,2021,20678.5,1,-1.9559900892620936,43.31311600854409,-2.033693,43.256347
2673,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,08:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.489936780476772,43.06671304278117,-2.033693,43.256347
746,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,23,Eibar,2,2,1,2 adultos con niño(s),2,4,1,1,2021,20238.8,1,-2.4729238255489188,43.18157392172196,-2.033693,43.256347
2070,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.7884462303500877,43.34013561239664,-2.033693,43.256347
9755,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-2.0045048301601627,43.31283973612408,-2.033693,43.256347
10104,Tolosaldea,Goierri                              ,Tolosa,Beasain,Coche conductor,08:00,21,Tolosa,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26245.31,3,-2.0732406561653174,43.13746938110206,-2.033693,43.256347
4672,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.8105388301325351,43.33789081056764,-2.033693,43.256347
5846,Bidasoa,Donostialdea,Hondarribia,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.805481550330521,43.35846028485396,-2.033693,43.256347
6747,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-2.021456217869418,43.27095928055434,-2.033693,43.256347
2396,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.8081849793686824,43.33925422546358,-2.033693,43.256347
8220,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,5,1,1,2021,22930.57,2,-2.03530264355042,43.30899960004088,-2.033693,43.256347
9677,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-2.0012327074799816,43.29039789744295,-2.033693,43.256347
9135,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,08:00,22,Villabona,2,4,1,2 adultos con niño(s),2,5,1,1,2021,25892.91,3,-2.05277364709638,43.187281761324414,-2.033693,43.256347
2543,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,08:00,21,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,4,1,1,2021,26401.96,4,-2.0327809296198924,43.2705158073032,-2.033693,43.256347
4124,Debabarrena,Debabarrena,Mutriku,Mutriku,Andando,08:00,22,Mutriku,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26011.41,3,-2.385216560082742,43.30724815480101,-2.033693,43.256347
6207,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,24441.16,3,-2.0037903489415507,43.29283048352237,-2.033693,43.256347
3884,Donostialdea,Bidasoa,Errenteria,Hondarribia,Coche conductor,08:00,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.8944350642759449,43.308994895080026,-2.033693,43.256347
9575,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,08:00,23,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,2,-1.914385327441313,43.31009809790996,-2.033693,43.256347
698,Donostialdea,Urola Kosta       ,Pasaia,Zarautz,Coche conductor,08:00,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,20409.4,1,-1.9329074959427397,43.32439437688139,-2.033693,43.256347
5968,Donostialdea,Urola Kosta       ,Usurbil,Orio,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,21609.22,1,-2.063229149811177,43.29029909809557,-2.033693,43.256347
2751,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Hernani,2,2,1,2 adultos con niño(s),1,4,1,1,2021,24011.46,2,-1.9274324254943491,43.30499137129381,-2.033693,43.256347
8464,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,4,3,Otros hogares con niños,1,5,1,1,2021,28013.81,4,-2.000869684010479,43.31502365132003,-2.033693,43.256347
1490,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,08:00,23,Elgoibar,2,2,2,2 adultos con niño(s),1,5,1,1,2021,27839.11,4,-2.419548102000469,43.20819338023994,-2.033693,43.256347
8010,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Moto,08:00,23,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,27026.86,4,-2.014764705329175,43.26822899669596,-2.033693,43.256347
2021,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,2,2021,23001.07,2,-1.9893631123017776,43.31477959653895,-2.033693,43.256347
3093,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Coche conductor,08:00,22,Arrasate/Mondragon,1,2,1,2 adultos,2,4,1,1,2021,24024.46,2,-2.49335881652553,43.06573427203313,-2.033693,43.256347
4491,Donostialdea,Tolosaldea,Errenteria,Tolosa,Coche conductor,08:00,22,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,22076.47,2,-1.9042252876633716,43.308352245667606,-2.033693,43.256347
9657,Donostialdea,Bidasoa,Donostia/San Sebastian,Hondarribia,Coche conductor,08:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,4,-1.961061183202928,43.32493976541897,-2.033693,43.256347
5017,Donostialdea,Bidasoa,Oiartzun,Irun,Coche conductor,08:00,23,Irun,1,3,2,2 adultos,1,5,1,1,2021,28297.16,4,-1.865568664117832,43.30008475680416,-2.033693,43.256347
2758,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.90956015482122,43.30969936246614,-2.033693,43.256347
5101,Debabarrena,Urola Kosta       ,Eibar,Azpeitia,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares con niños,1,4,1,1,2021,26347.41,4,-2.468560365817576,43.18522903662929,-2.033693,43.256347
416,Donostialdea,Donostialdea,Errenteria,Lezo,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,26210.41,4,-1.8983751751265685,43.31168010279538,-2.033693,43.256347
8706,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,08:00,22,Arrasate/Mondragon,2,3,1,Otros hogares sin niños,2,6,1,1,2021,25714.91,3,-2.479848085243888,43.0665241665073,-2.033693,43.256347
143,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.988348807902352,43.30590143049501,-2.033693,43.256347
3540,Goierri                              ,Goierri                              ,Beasain,Beasain,Coche conductor,08:00,22,Beasain,2,4,2,2 adultos con niño(s),2,5,1,1,2021,26325.709999999995,3,-2.19937753444072,43.05852521747041,-2.033693,43.256347
7072,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-1.997326482245066,43.30208535065879,-2.033693,43.256347
10358,Urola Kosta       ,Debabarrena,Azpeitia,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares con niños,1,4,1,1,2021,26347.41,4,-2.2699549304289883,43.18149516094858,-2.033693,43.256347
744,Debabarrena,Debabarrena,Eibar,Eibar,Andando,08:00,22,Eibar,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22065.17,1,-2.4668756664974985,43.18723198948496,-2.033693,43.256347
191,Urola Kosta       ,Debabarrena,Azpeitia,Eibar,Coche conductor,08:00,22,Eibar,2,3,1,Otros hogares con niños,2,4,1,1,2021,20067.2,1,-2.261829969607705,43.18624348164727,-2.033693,43.256347
2732,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23878.16,2,-2.0724209905344733,43.13898718463395,-2.033693,43.256347
10463,Donostialdea,Urola Kosta       ,Errenteria,Zarautz,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.8835727832532372,43.30888510594794,-2.033693,43.256347
3236,Debagoiena,Debagoiena,Bergara,Oñati,Coche conductor,08:00,22,Oñati,1,2,1,Hogar de una persona,2,4,1,1,2021,21604.65,1,-2.413524067721134,43.11640808294239,-2.033693,43.256347
8303,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Pasaia,1,2,1,2 adultos,1,3,1,1,2021,20603.395,1,-1.9348539110539775,43.315681729677934,-2.033693,43.256347
94,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,20833.85,1,-1.7890163918832156,43.33402698559383,-2.033693,43.256347
6230,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,2,2,1,2 adultos con niño(s),1,4,1,1,2021,20940.65,1,-1.797004922070231,43.337079479823366,-2.033693,43.256347
654,Urola Kosta       ,Debagoiena,Zarautz,Bergara,Coche conductor,08:00,22,Zarautz,2,3,1,Otros hogares con niños,1,5,1,1,2021,27916.31,4,-2.161071664595192,43.28782820549265,-2.033693,43.256347
7131,Urola Kosta       ,Donostialdea,Zarautz,Andoain,Coche conductor,08:00,22,Andoain,1,2,1,Hogar de una persona,1,5,1,1,2021,24629.120000000003,2,-2.174152938529485,43.28455624737804,-2.033693,43.256347
1012,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,1,2,2,2 adultos,1,6,1,1,2021,24675.570000000003,3,-1.974334514695444,43.31595766457262,-2.033693,43.256347
6830,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,21,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,22845.97,2,-1.9723577075379748,43.320462922141296,-2.033693,43.256347
6335,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Autobús urbano,08:00,22,Zarautz,2,1,1,Otros hogares sin niños,2,5,1,2,2021,24428.26,2,-2.179223924643417,43.289155656934994,-2.033693,43.256347
8846,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25746.91,3,-1.8106321024449747,43.34182438150092,-2.033693,43.256347
10565,Debabarrena,Debabarrena,Mutriku,Deba,Coche conductor,08:00,99,Mutriku,1,2,1,2 adultos,1,5,1,1,2021,23263.9,2,-2.385767570647023,43.30606377274507,-2.033693,43.256347
3966,Donostialdea,Donostialdea,Andoain,Andoain,Coche conductor,08:00,22,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,21505.55,1,-2.023175499744339,43.22275039970732,-2.033693,43.256347
170,Goierri                              ,Goierri                              ,Urretxu,Legazpi,Coche conductor,08:00,22,Urretxu,1,2,1,1 adulto con niño(s),2,5,1,1,2021,23414.31,1,-2.3143313097529243,43.09253262623226,-2.033693,43.256347
9412,Donostialdea,Debagoiena,Donostia/San Sebastian,Oñati,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-2.050178198080586,43.30775281512157,-2.033693,43.256347
5344,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,4,1,1,2021,24419.96,3,-1.98552307651434,43.32257979171053,-2.033693,43.256347
670,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,08:00,22,Zarautz,2,1,1,Otros hogares sin niños,2,5,1,1,2021,21497.65,1,-2.176617647655584,43.280790600551256,-2.033693,43.256347
8931,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,3,-1.9202023725897408,43.32759077388936,-2.033693,43.256347
3487,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-1.9574908556222563,43.31972731822272,-2.033693,43.256347
10398,Debabarrena,Urola Kosta       ,Eibar,Zarautz,Coche pasajero,08:00,22,Eibar,1,1,1,Hogar de una persona,1,4,1,1,2021,22208.4,1,-2.4839780643722698,43.18229925339314,-2.033693,43.256347
6356,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,2,2,2,Otros hogares con niños,2,5,1,1,2021,23208.16,2,-1.7878974461178812,43.33708908348584,-2.033693,43.256347
325,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,21104.2,1,-1.943236194360077,43.32027584232201,-2.033693,43.256347
1487,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,6,1,2,2021,21395.3,1,-1.9420620981029055,43.315515442931634,-2.033693,43.256347
7811,Tolosaldea,Urola Kosta       ,Villabona,Orio,Coche conductor,08:00,22,Villabona,2,4,2,2 adultos con niño(s),1,5,1,1,2021,27611.11,4,-2.051911760216904,43.1873964029202,-2.033693,43.256347
2967,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,2,-1.991676616514442,43.31383114276941,-2.033693,43.256347
9008,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,08:00,22,Zarautz,2,2,1,2 adultos con niño(s),2,4,1,1,2021,20581.0,1,-2.175158785997431,43.28697438128032,-2.033693,43.256347
10535,Debagoiena,Urola Kosta       ,Arrasate/Mondragon,Zarautz,Coche conductor,08:00,22,Zarautz,1,2,1,Hogar de una persona,2,4,1,1,2021,26865.91,4,-2.521712210846556,43.071174047699685,-2.033693,43.256347
5545,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24100.06,2,-1.9410228935257448,43.3232508274811,-2.033693,43.256347
8121,Debabarrena,Debabarrena,Eibar,Eibar,Andando,08:00,22,Eibar,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22065.17,1,-2.4831727621356188,43.18380421092952,-2.033693,43.256347
10530,Urola Kosta       ,Donostialdea,Orio,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,1,-2.1051936070825588,43.28467902143574,-2.033693,43.256347
4913,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:00,23,Donostia/San Sebastian,1,1,2,2 adultos,2,5,1,1,2021,22001.5,1,-1.9353282557754,43.31773680221608,-2.033693,43.256347
9847,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,08:00,22,Errenteria,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8992320260904911,43.30948425380696,-2.033693,43.256347
10596,Bidasoa,Bidasoa,Irun,Irun,Moto,08:00,22,Irun,1,2,3,2 adultos,1,5,1,1,2021,25930.01,4,-1.799380602644189,43.32671938564406,-2.033693,43.256347
5223,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,99,Donostia/San Sebastian,2,2,2,Otros hogares con niños,1,5,1,1,2021,28013.81,4,-1.974708865953277,43.322891194691,-2.033693,43.256347
2184,Goierri                              ,Goierri                              ,Urretxu,Urretxu,Andando,08:00,22,Urretxu,2,3,1,Otros hogares con niños,2,5,1,1,2021,25977.81,3,-2.327009681399212,43.09353113445384,-2.033693,43.256347
7149,Urola Kosta       ,Debabarrena,Azpeitia,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares con niños,1,4,1,1,2021,26347.41,4,-2.245135151087198,43.15760801246431,-2.033693,43.256347
2456,Debagoiena,Debagoiena,Arrasate/Mondragon,Bergara,Bicicleta,08:00,22,Bergara,2,3,1,2 adultos con niño(s),1,5,1,1,2021,23951.17,2,-2.498333135075674,43.06299189780243,-2.033693,43.256347
776,Donostialdea,Urola Kosta       ,Oiartzun,Orio,Coche conductor,08:00,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,25146.835000000003,3,-1.8733505092477245,43.304982975036886,-2.033693,43.256347
1461,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:00,23,Eibar,2,3,1,Otros hogares sin niños,1,3,1,1,2021,24570.385,3,-2.461749181201036,43.18434742475987,-2.033693,43.256347
10508,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,22716.05,2,-1.9319434900786727,43.32348879543745,-2.033693,43.256347
4153,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,08:00,22,Irun,2,3,2,Otros hogares con niños,1,5,1,1,2021,24926.36,3,-1.7997335946234123,43.36389804608473,-2.033693,43.256347
8543,Donostialdea,Urola Kosta       ,Usurbil,Orio,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,2,-2.068294873118131,43.27156106087678,-2.033693,43.256347
1899,Debagoiena,Debagoiena,Oñati,Oñati,Andando,08:00,23,Oñati,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24039.06,1,-2.403494673635897,43.03319140741875,-2.033693,43.256347
1413,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,2,6,1,1,2021,22010.42,1,-1.9574563541362664,43.30708739229705,-2.033693,43.256347
6386,Donostialdea,Bidasoa,Errenteria,Hondarribia,Coche conductor,08:00,22,Errenteria,1,2,2,2 adultos,2,4,1,1,2021,23692.86,3,-1.903873319238777,43.31312493236364,-2.033693,43.256347
7157,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,08:00,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,25221.71,3,-1.8791473864344352,43.29698428043184,-2.033693,43.256347
5915,Debabarrena,Debagoiena,Eibar,Arrasate/Mondragon,Coche conductor,08:00,22,Arrasate/Mondragon,1,2,1,2 adultos,1,4,1,1,2021,27374.06,4,-2.466789093518841,43.18559158525092,-2.033693,43.256347
2490,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,99,Andoain,1,2,1,Hogar de una persona,2,4,1,1,2021,26382.31,4,-2.033722272943593,43.27041218115162,-2.033693,43.256347
5771,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,23,Donostia/San Sebastian,1,1,1,2 adultos,2,3,1,2,2021,19826.325,1,-1.973986120900953,43.323233594252166,-2.033693,43.256347
