Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
1733,Donostialdea,Donostialdea,Lezo,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,20912.65,1,-1.8922317498980568,43.322097716482816,-2.033693,43.256347
5369,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:00,21,Hondarribia,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24197.97,2,-2.1733929400368552,43.28181763511984,-2.033693,43.256347
4437,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,23,Irun,1,1,2,Hogar de una persona,1,5,1,1,2021,24489.92,3,-1.7972942748114007,43.335126479647634,-2.033693,43.256347
2597,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-2.003454710629089,43.31101564714431,-2.033693,43.256347
1213,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.487280576172522,43.12214815634472,-2.033693,43.256347
9542,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,1,1,1,2 adultos,1,4,1,2,2021,22493.0,1,-1.9300222569386936,43.303859212676734,-2.033693,43.256347
3495,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,08:00,22,Irun,2,3,2,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.7914885664094184,43.33961257857814,-2.033693,43.256347
1285,Debagoiena,Urola Kosta       ,Oñati,Azkoitia,Coche conductor,08:00,22,Oñati,1,3,1,Hogar de una persona,1,4,1,1,2021,25517.71,3,-2.412114893440503,43.03057934267593,-2.033693,43.256347
5769,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21169.45,1,-1.9664855867707085,43.30888420835112,-2.033693,43.256347
516,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,21,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,4,1,1,2021,27384.41,4,-1.972148899393856,43.3257799246184,-2.033693,43.256347
2587,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Zarautz,Autobús interurbano,08:00,22,Zarautz,1,1,1,2 adultos,2,3,1,1,2021,21064.245000000003,1,-1.927473499182912,43.30650836715157,-2.033693,43.256347
2848,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,3,-2.006315914916311,43.26621941309514,-2.033693,43.256347
3010,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Andando,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25596.36,3,-2.0654325642083946,43.14926810518069,-2.033693,43.256347
2606,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,2,Otros hogares con niños,1,5,1,1,2021,25646.66,3,-1.9707971734184164,43.32694942953593,-2.033693,43.256347
7153,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Autobús interurbano,08:00,22,Hernani,2,2,1,2 adultos con niño(s),2,5,1,1,2021,20589.35,1,-1.9559423581496405,43.25765873714086,-2.033693,43.256347
2163,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,2,4,1,1,2021,21588.92,1,-1.923595344122521,43.32528787128736,-2.033693,43.256347
8035,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,21047.745,1,-1.984914279978355,43.32326406807155,-2.033693,43.256347
6659,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Pasaia,1,2,1,2 adultos,1,3,1,1,2021,20603.395,1,-1.9209794321290905,43.30365797674804,-2.033693,43.256347
5958,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,5,1,1,2021,22156.6,1,-1.9452444977722116,43.31606220397195,-2.033693,43.256347
3489,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Azpeitia,Coche conductor,08:00,23,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,23874.8,2,-2.036298914314162,43.30842090072215,-2.033693,43.256347
4478,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,08:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.077037512170128,43.13028518891871,-2.033693,43.256347
9170,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,08:00,22,Bergara,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25546.36,2,-2.443605983881338,43.129623640767086,-2.033693,43.256347
10223,Urola Kosta       ,Goierri                              ,Azkoitia,Zumarraga,Autobús empresa - colegio,08:00,22,Zumarraga,2,2,1,Otros hogares sin niños,1,5,1,1,2021,22720.15,2,-2.319310261914949,43.15743646513498,-2.033693,43.256347
1494,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,1,2,2,Hogar de una persona,1,5,1,1,2021,24489.92,3,-1.786901757992463,43.3413052106924,-2.033693,43.256347
